"id","parcelid","airconditioningtypeid","architecturalstyletypeid","basementsqft","bathroomcnt","bedroomcnt","buildingclasstypeid","buildingqualitytypeid","calculatedbathnbr","decktypeid","finishedfloor1squarefeet","calculatedfinishedsquarefeet","finishedsquarefeet12","finishedsquarefeet13","finishedsquarefeet15","finishedsquarefeet50","finishedsquarefeet6","fips","fireplacecnt","fullbathcnt","garagecarcnt","garagetotalsqft","hashottuborspa","heatingorsystemtypeid","latitude","longitude","lotsizesquarefeet","poolcnt","poolsizesum","pooltypeid10","pooltypeid2","pooltypeid7","propertycountylandusecode","propertylandusetypeid","propertyzoningdesc","rawcensustractandblock","regionidcity","regionidcounty","regionidneighborhood","regionidzip","roomcnt","storytypeid","threequarterbathnbr","typeconstructiontypeid","unitcnt","yardbuildingsqft17","yardbuildingsqft26","yearbuilt","numberofstories","fireplaceflag","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount","taxdelinquencyflag","taxdelinquencyyear","censustractandblock"
616,17134043,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1333,1528,1528,NULL,NULL,1333,NULL,6111,1,2,2,483,NULL,NULL,34229754,-119041686,7944,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110055.042012,51239,2061,NULL,97089,6,NULL,NULL,NULL,NULL,240,NULL,1964,2,NULL,225469,450938,2016,225469,4808.16,NULL,NULL,61110055042012
617,17134250,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1500,1500,1500,NULL,NULL,1500,NULL,6111,1,2,2,504,NULL,NULL,34232006,-119040508,7100,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110055.042003006,51239,2061,NULL,97089,6,NULL,NULL,NULL,NULL,340,NULL,1968,1,NULL,163582,272633,2016,109051,2984.08,NULL,NULL,61110055042003
618,17134519,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1469,1809,1809,NULL,NULL,1469,NULL,6111,1,2,2,672,NULL,NULL,34223825,-119050921,9951,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110055.032015,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,540,NULL,1969,1,NULL,207174,414348,2016,207174,4423.06,NULL,NULL,61110055032015
619,17134680,NULL,NULL,NULL,1.5,3,NULL,NULL,1.5,NULL,723,1673,1673,NULL,NULL,723,NULL,6111,1,1,2,0,NULL,NULL,34223028,-119048634,2829,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110055.02100799,51239,2061,NULL,97089,5,NULL,1,NULL,NULL,NULL,NULL,1967,2,NULL,198681,260889,2016,62208,2762.34,NULL,NULL,61110055021009
620,17134703,NULL,NULL,NULL,1,1,NULL,NULL,1,NULL,812,812,812,NULL,NULL,812,NULL,6111,1,1,1,0,NULL,NULL,34222555,-119048541,2228,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110055.02100799,51239,2061,NULL,97089,4,NULL,NULL,NULL,NULL,838,NULL,1967,1,NULL,96553,193106,2016,96553,2116.4,NULL,NULL,61110055021009
621,17134803,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1260,2377,2377,NULL,NULL,1260,NULL,6111,1,2,2,420,NULL,NULL,34227269,-119044108,8312,1,720,NULL,NULL,1,1111,261,NULL,61110055.041008994,51239,2061,NULL,97089,7,NULL,1,NULL,NULL,852,NULL,1967,2,NULL,277847,463075,2016,185228,4938.92,NULL,NULL,61110055041009
622,17134926,NULL,NULL,NULL,2.5,5,NULL,NULL,2.5,NULL,1240,2632,2632,NULL,NULL,1240,NULL,6111,1,2,2,440,NULL,NULL,34229816,-119050224,7602,1,800,NULL,NULL,1,1111,261,NULL,61110055.041004,51239,2061,NULL,97089,8,NULL,1,NULL,NULL,180,NULL,1971,2,NULL,347835,579793,2016,231958,6175.68,NULL,NULL,61110055041004
623,17135310,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,614,1467,1467,NULL,NULL,614,NULL,6111,1,2,2,0,NULL,NULL,34221738,-119047389,1742,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110055.021010995,51239,2061,NULL,97089,6,NULL,1,NULL,NULL,NULL,NULL,1977,2,NULL,160769,214343,2016,53574,2342.1,NULL,NULL,61110055021011
624,17135410,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1244,1244,1244,NULL,NULL,1244,NULL,6111,1,2,2,0,NULL,NULL,34219893,-119045197,2178,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110055.021005005,51239,2061,NULL,97089,5,NULL,NULL,NULL,NULL,NULL,NULL,1975,1,NULL,172433,287387,2016,114954,3118.34,NULL,NULL,61110055021005
625,17135433,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1772,1772,1772,NULL,NULL,1772,NULL,6111,1,2,2,467,NULL,NULL,34224849,-119044499,7205,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110055.041016005,51239,2061,NULL,97089,6,NULL,NULL,NULL,NULL,NULL,NULL,1978,1,NULL,251259,418763,2016,167504,4464.42,NULL,NULL,61110055041016
626,17135556,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1232,1232,1232,NULL,NULL,1232,NULL,6111,1,2,2,457,NULL,NULL,34225324,-119039013,3743,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110055.04201601,51239,2061,NULL,97089,4,NULL,NULL,NULL,NULL,NULL,NULL,1979,1,NULL,106619,180492,2016,73873,1992.24,NULL,NULL,61110055042016
627,17135708,NULL,NULL,NULL,2.5,2,NULL,NULL,2.5,NULL,654,1370,1370,NULL,NULL,654,NULL,6111,1,2,2,0,NULL,NULL,34234783,-119042087,435,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110055.042,51239,2061,NULL,97089,4,NULL,1,NULL,NULL,NULL,NULL,1980,2,NULL,148141,154550,2016,6409,1706.68,NULL,NULL,61110055042000
628,17135846,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1445,2052,2052,NULL,NULL,1445,NULL,6111,1,2,2,432,NULL,NULL,34222135,-119043226,7171,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110055.021006,51239,2061,NULL,97089,7,NULL,1,NULL,NULL,950,NULL,1985,2,NULL,276234,552468,2016,276234,5957.88,NULL,NULL,61110055021006
629,17135876,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1306,1306,1306,NULL,NULL,1306,NULL,6111,1,2,2,495,NULL,NULL,34230411,-119026514,6598,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.042005,51239,2061,NULL,97089,6,NULL,NULL,NULL,NULL,225,NULL,1960,1,NULL,174000,499000,2016,325000,5387.86,NULL,NULL,61110054042005
630,17135999,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1216,1216,1216,NULL,NULL,1216,NULL,6111,1,2,2,462,NULL,NULL,34227500,-119025831,6344,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.042011,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,330,NULL,1960,1,NULL,36165,54753,2016,18588,666.86,NULL,NULL,61110054042011
631,17136099,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1390,1690,1690,NULL,NULL,1390,NULL,6111,2,2,2,402,NULL,NULL,34221010,-119031032,8900,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.031008996,51239,2061,NULL,97089,8,NULL,NULL,NULL,NULL,767,NULL,1961,1,NULL,64683,83183,2016,18500,903.62,NULL,NULL,61110054031009
632,17136199,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1390,1390,1390,NULL,NULL,1390,NULL,6111,NULL,2,2,402,NULL,NULL,34222070,-119033587,7000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.031012,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,240,NULL,1962,1,NULL,153795,307590,2016,153795,3281.18,NULL,NULL,61110054031012
633,17136322,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1217,1217,1217,NULL,NULL,1217,NULL,6111,1,2,2,441,NULL,NULL,34237884,-119028717,7181,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.01101899,51239,2061,NULL,97089,6,NULL,NULL,NULL,NULL,328,NULL,1964,1,NULL,144691,241145,2016,96454,2575.06,NULL,NULL,61110054011019
634,17136345,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1216,1216,1216,NULL,NULL,1216,NULL,6111,1,2,2,441,NULL,NULL,34224079,-119033587,7200,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.031001,51239,2061,NULL,97089,5,NULL,NULL,NULL,NULL,NULL,NULL,1964,1,NULL,171500,490000,2016,318500,5295.84,NULL,NULL,61110054031001
635,17136491,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1391,1391,1391,NULL,NULL,1391,NULL,6111,1,2,2,462,NULL,NULL,34236759,-119033769,6700,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.012007,51239,2061,NULL,97089,6,NULL,NULL,NULL,NULL,144,NULL,1964,1,NULL,43445,62033,2016,18588,744.22,NULL,NULL,61110054012007
636,17136737,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1647,1647,1647,NULL,NULL,1647,NULL,6111,1,2,2,449,NULL,NULL,34236649,-119026468,7199,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.01100501,51239,2061,NULL,97089,2,NULL,NULL,NULL,NULL,NULL,NULL,1970,1,NULL,66097,84685,2016,18588,914.16,NULL,NULL,61110054011005
637,17137359,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1429,1429,1429,NULL,NULL,1429,NULL,6111,1,2,2,644,NULL,NULL,34229760,-119030806,7007,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.012026004,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,NULL,NULL,1979,1,NULL,215847,431694,2016,215847,4600.04,NULL,NULL,61110054012026
638,17137482,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,777,1522,1522,NULL,NULL,777,NULL,6111,1,2,2,0,NULL,NULL,34224531,-119033868,1358,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110054.031001,51239,2061,NULL,97089,5,NULL,1,NULL,NULL,NULL,NULL,1981,2,NULL,144973,414210,2016,269237,7030.92,NULL,NULL,61110054031001
639,17138066,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1204,1866,1866,NULL,NULL,1204,NULL,6111,1,2,2,420,NULL,NULL,34236282,-119015955,9344,1,640,NULL,NULL,1,1111,261,NULL,61110054.04104201,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,240,NULL,1965,2,NULL,209675,349456,2016,139781,3733.36,NULL,NULL,61110054041042
640,17138512,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1754,1754,1754,NULL,NULL,1754,NULL,6111,1,2,2,456,NULL,NULL,34231510,-119018607,7232,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.041035995,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,320,NULL,1970,1,NULL,256845,428073,2016,171228,4563.36,NULL,NULL,61110054041036
641,17138635,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1754,1754,1754,NULL,NULL,1754,NULL,6111,1,2,2,456,NULL,NULL,34226559,-119023719,8113,1,449,NULL,NULL,1,1111,261,NULL,61110054.042013,51239,2061,NULL,97089,7,NULL,NULL,NULL,NULL,NULL,NULL,1973,1,NULL,209253,348752,2016,139499,3724,NULL,NULL,61110054042013
642,17138758,NULL,NULL,NULL,4.5,4,NULL,NULL,4.5,NULL,1484,2743,2743,NULL,NULL,1484,NULL,6111,1,4,2,580,NULL,NULL,34233958,-119018494,7701,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.041030005,51239,2061,NULL,97089,8,NULL,1,NULL,NULL,NULL,NULL,1976,2,NULL,206633,334317,2016,127684,3643.22,NULL,NULL,61110054041030
643,17138804,NULL,NULL,NULL,3.5,4,NULL,NULL,3.5,NULL,1646,2281,2281,NULL,NULL,1646,NULL,6111,1,3,2,416,NULL,NULL,34234223,-119023053,7000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110054.042,51239,2061,NULL,97089,7,NULL,1,NULL,NULL,NULL,NULL,1978,2,NULL,206584,344304,2016,137720,3671.34,NULL,NULL,61110054042000
644,17138919,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1185,1185,1185,NULL,NULL,1185,NULL,6111,NULL,2,1,0,NULL,NULL,34217497,-118990922,2178,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.042,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,200,NULL,1978,1,NULL,73550,255974,2016,182424,2696.56,NULL,NULL,61110053042000
645,17139019,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1829,1829,1829,NULL,NULL,1829,NULL,6111,NULL,2,2,0,NULL,NULL,34217132,-118988575,2178,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.042003006,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,231,NULL,1978,1,NULL,172084,492395,2016,320311,5283.4,NULL,NULL,61110053042003
646,17139142,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1070,1070,1070,NULL,NULL,1070,NULL,6111,NULL,2,1,0,NULL,NULL,34219958,-118984008,2178,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.041048,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,175,NULL,1978,1,NULL,129508,259016,2016,129508,2803.28,NULL,NULL,61110053041048
647,17139988,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1292,1292,1292,NULL,NULL,1292,NULL,6111,NULL,2,2,494,NULL,NULL,34226351,-118983853,7405,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.041014,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,304,NULL,1979,1,NULL,234823,469646,2016,234823,5079.54,NULL,NULL,61110053041014
648,17140088,NULL,NULL,NULL,3,5,NULL,NULL,3,NULL,1430,2105,2105,NULL,NULL,1430,NULL,6111,1,3,2,440,NULL,NULL,34221337,-118999150,6005,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.043002,51239,2061,NULL,97091,8,NULL,NULL,NULL,NULL,500,NULL,1970,2,NULL,209543,349236,2016,139693,3720.14,NULL,NULL,61110053043002
649,17140211,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1498,1832,1832,NULL,NULL,1498,NULL,6111,NULL,2,1,0,NULL,NULL,34223572,-118990861,2153,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.043002,51239,2061,NULL,97091,7,NULL,NULL,NULL,NULL,NULL,NULL,1974,1,NULL,200736,308816,2016,108080,3258.1,NULL,NULL,61110053043002
650,17140311,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1498,1498,1498,NULL,NULL,1498,NULL,6111,NULL,2,1,0,NULL,NULL,34223301,-118989946,2153,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.043002,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,NULL,NULL,1974,1,NULL,57942,86893,2016,28951,974.12,NULL,NULL,61110053043002
651,17140411,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1309,1309,1309,NULL,NULL,1309,NULL,6111,NULL,2,1,0,NULL,NULL,34222573,-118988915,2917,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.041035995,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,NULL,NULL,1984,1,NULL,178534,274658,2016,96124,2895.12,NULL,NULL,61110053041036
652,17140434,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1498,1498,1498,NULL,NULL,1498,NULL,6111,NULL,2,1,0,NULL,NULL,34221157,-118989694,2415,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.041035995,51239,2061,NULL,97091,7,NULL,NULL,NULL,NULL,423,NULL,1974,1,NULL,64180,88796,2016,24616,919.96,NULL,NULL,61110053041036
653,17140457,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,887,887,887,NULL,NULL,887,NULL,6111,NULL,2,1,0,NULL,NULL,34225569,-118985182,1570,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.041014,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,275,NULL,1976,1,NULL,39787,63564,2016,23777,50.72,NULL,NULL,61110053041014
654,17140557,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,887,887,887,NULL,NULL,887,NULL,6111,NULL,2,1,0,NULL,NULL,34223554,-118984948,1278,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.041014,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,NULL,NULL,1974,1,NULL,110000,313000,2016,203000,3302.58,NULL,NULL,61110053041014
655,17140657,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1070,1070,1070,NULL,NULL,1070,NULL,6111,NULL,2,1,0,NULL,NULL,34220885,-118990905,1867,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.041044,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,150,NULL,1977,1,NULL,112862,225724,2016,112862,2449.48,NULL,NULL,61110053041044
656,17140757,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1498,1498,1498,NULL,NULL,1498,NULL,6111,NULL,2,1,0,NULL,NULL,34221199,-118995605,2178,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.043002,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,NULL,NULL,1977,1,NULL,166523,222018,2016,55495,2335.7,NULL,NULL,61110053043002
657,17140857,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1108,1108,1108,NULL,NULL,1108,NULL,6111,NULL,2,1,0,NULL,NULL,34219430,-118995652,2613,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.042,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,175,NULL,1977,1,NULL,27926,51074,2016,23148,519.08,NULL,NULL,61110053042000
658,17141303,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1044,2032,2032,NULL,NULL,1044,NULL,6111,1,2,2,440,NULL,NULL,34226405,-118992768,8435,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.062020995,51239,2061,NULL,97091,7,NULL,1,NULL,NULL,350,NULL,1977,2,NULL,110784,133001,2016,22217,1431.22,NULL,NULL,61110053062021
659,17141595,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1582,1582,1582,NULL,NULL,1582,NULL,6111,1,2,2,492,NULL,NULL,34232114,-118987576,6341,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.061016,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,NULL,NULL,1983,1,NULL,142182,218735,2016,76553,2409.48,NULL,NULL,61110053061016
660,17141787,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1058,1058,1058,NULL,NULL,1058,NULL,6111,NULL,2,1,0,NULL,NULL,34224087,-119005611,4470,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110053.03105,51239,2061,NULL,97091,5,NULL,NULL,NULL,NULL,130,NULL,1978,1,NULL,129818,371704,2016,241886,4016.42,NULL,NULL,61110053031050
661,17141887,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1574,1574,1574,NULL,NULL,1574,NULL,6111,1,2,2,479,NULL,NULL,34236851,-118990991,6504,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.062003,51239,2061,NULL,97091,7,NULL,NULL,NULL,NULL,112,NULL,1978,1,NULL,180760,301260,2016,120500,3212.1,NULL,NULL,61110053062003
662,17142087,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1281,1281,1281,NULL,NULL,1281,NULL,6111,1,2,1,237,NULL,NULL,34225816,-119001327,5860,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.03201,51239,2061,NULL,97091,5,NULL,NULL,NULL,NULL,NULL,NULL,1979,1,NULL,207981,415962,2016,207981,4501.8,NULL,NULL,61110053032010
663,17142187,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1281,1281,1281,NULL,NULL,1281,NULL,6111,1,2,1,237,NULL,NULL,34225236,-118995319,6227,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.032006,51239,2061,NULL,97091,5,NULL,NULL,NULL,NULL,NULL,NULL,1979,1,NULL,121553,186989,2016,65436,2070.32,NULL,NULL,61110053032006
664,17142410,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1292,1292,1292,NULL,NULL,1292,NULL,6111,1,2,2,494,NULL,NULL,34235582,-118993199,6089,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.062006004,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,NULL,NULL,1981,1,NULL,175671,298359,2016,122688,3179.46,NULL,NULL,61110053062006
665,17142633,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,66,942,2190,2190,NULL,NULL,942,NULL,6111,NULL,2,2,440,NULL,NULL,34232069,-118995951,6033,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.062009,51239,2061,NULL,97091,8,NULL,1,NULL,NULL,138,NULL,1986,2,NULL,302555,567428,2016,264873,6038.86,NULL,NULL,61110053062009
666,17142856,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1459,1459,1459,NULL,NULL,1459,NULL,6111,1,2,2,470,NULL,NULL,34235797,-118985462,6600,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.06100601,51239,2061,NULL,97091,7,NULL,NULL,NULL,NULL,NULL,NULL,1985,1,NULL,274000,550000,2016,276000,5855.46,NULL,NULL,61110053061006
667,17142979,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,993,1719,1719,NULL,NULL,993,NULL,6111,1,2,2,462,NULL,NULL,34235365,-118999165,6215,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.031027004,51239,2061,NULL,97091,7,NULL,1,NULL,NULL,NULL,NULL,1985,2,NULL,207000,593000,2016,386000,6310.62,NULL,NULL,61110053031027
668,17143647,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,1132,1992,1992,NULL,NULL,1132,NULL,6111,1,3,2,483,NULL,NULL,34223208,-118998092,4887,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.032006,51239,2061,NULL,97091,8,NULL,NULL,NULL,NULL,NULL,NULL,1993,2,NULL,217490,362479,2016,144989,3855.42,NULL,NULL,61110053032006
669,17143839,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1325,1325,1325,NULL,NULL,1325,NULL,6111,1,2,2,428,NULL,NULL,34227235,-118997299,3967,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110053.032010995,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,NULL,NULL,1994,1,NULL,152410,254014,2016,101604,2699.16,NULL,NULL,61110053032011
670,17144384,NULL,NULL,NULL,3.5,5,NULL,NULL,3.5,NULL,2291,3850,3850,NULL,NULL,2291,NULL,6111,2,3,3,856,NULL,NULL,34242789,-118968624,27891,NULL,NULL,NULL,NULL,NULL,1110,261,NULL,61110053.05104101,51239,2061,NULL,97091,9,NULL,1,NULL,NULL,490,NULL,2001,2,NULL,528456,1249082,2016,720626,13295.64,NULL,NULL,61110053051041
671,17144430,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,1691,2924,2924,NULL,NULL,1691,NULL,6111,2,3,2,713,NULL,NULL,34230389,-118982630,25444,1,702,NULL,NULL,1,1111,261,NULL,61110053.061004005,51239,2061,NULL,97091,8,NULL,NULL,NULL,NULL,585,NULL,1994,2,NULL,609280,1015466,2016,406186,10812.74,NULL,NULL,61110053061004
672,17144980,NULL,NULL,NULL,2,5,NULL,NULL,2,66,1313,2194,2194,NULL,NULL,1313,NULL,6111,1,2,2,484,NULL,NULL,34222435,-119197552,6510,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.012014,13150,2061,NULL,97107,8,NULL,NULL,NULL,NULL,NULL,NULL,1971,2,NULL,196270,327113,2016,130843,3830.6,NULL,NULL,61110029012014
673,17145203,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,1827,3143,3143,NULL,NULL,1827,NULL,6111,2,3,2,672,NULL,NULL,34220510,-119203201,6969,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.011038,13150,2061,NULL,97107,8,NULL,NULL,NULL,NULL,NULL,NULL,1987,2,NULL,281562,433165,2016,151603,3802.02,NULL,NULL,61110029011038
674,17145349,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1359,1359,1359,NULL,NULL,1359,NULL,6111,1,2,2,497,NULL,NULL,34222584,-119203297,4200,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.011038,13150,2061,NULL,97107,5,NULL,NULL,NULL,NULL,NULL,NULL,1989,1,NULL,149569,249277,2016,99708,3123.78,NULL,NULL,61110029011038
675,17145572,NULL,NULL,NULL,3.5,4,NULL,NULL,3.5,NULL,1505,2624,2624,NULL,NULL,1505,NULL,6111,1,3,2,636,NULL,NULL,34224714,-119205931,7097,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.011038,13150,2061,NULL,97107,8,NULL,1,NULL,NULL,NULL,NULL,1989,2,NULL,154062,195661,2016,41599,2420.76,NULL,NULL,61110029011038
676,17145795,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1950,1950,1950,NULL,NULL,1950,NULL,6111,1,2,2,604,NULL,NULL,34228568,-119196734,7915,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.011048,13150,2061,NULL,97107,8,NULL,NULL,NULL,NULL,NULL,NULL,1992,1,NULL,273000,547000,2016,274000,6590.32,NULL,NULL,61110029011048
677,17145918,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1973,1973,1973,NULL,NULL,1973,NULL,6111,1,2,2,559,NULL,NULL,34227072,-119209499,8021,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.01100501,13150,2061,762959,97107,7,NULL,NULL,NULL,NULL,47,NULL,1996,1,NULL,187773,312949,2016,125176,3679.04,NULL,NULL,61110029011005
678,17146470,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,1382,1382,1382,NULL,NULL,1382,NULL,6111,1,2,2,462,NULL,NULL,34218611,-119199571,7127,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.05103199,13150,2061,30685,97101,6,NULL,1,NULL,NULL,NULL,NULL,1965,1,NULL,128153,365600,2016,237447,4287.1,NULL,NULL,61110029051032
679,17146762,NULL,NULL,NULL,2,5,NULL,NULL,2,NULL,1958,1958,1958,NULL,NULL,1958,NULL,6111,1,2,2,460,NULL,NULL,34216323,-119201352,6458,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110029.051024,13150,2061,NULL,97101,8,NULL,NULL,NULL,NULL,247,NULL,1969,1,NULL,138830,396665,2016,257835,4651.74,NULL,NULL,61110029051024
680,17146931,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,614,1561,1561,NULL,NULL,614,NULL,6111,1,2,2,0,NULL,NULL,34215883,-119194245,3049,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110029.052008994,13150,2061,762961,97101,6,NULL,1,NULL,NULL,120,NULL,1977,2,NULL,92702,121564,2016,28862,1392.94,NULL,NULL,61110029052009
